──────────────────────────────────────────────────────────────────────
  AlphaZero Gomoku – Study Run: cfg2
──────────────────────────────────────────────────────────────────────
{
  "_comment": "Config 2 \u2013 5-blk 64ch, 200 sims, MultiStep[150,250,350,450] \u03b3=0.5 (gradual 4-step staircase)",
  "name": "cfg2",
  "n_iters": 500,
  "games_per_iter": 50,
  "n_sims_train": 200,
  "n_sims_eval": 100,
  "temp_threshold": 8,
  "c_puct": 1.5,
  "heuristic_game_rate": 0.5,
  "train_steps": 300,
  "batch_size": 512,
  "lr": 0.002,
  "lr_schedule": {
    "type": "multistep",
    "milestones": [
      150,
      250,
      350,
      450
    ],
    "gamma": 0.5
  },
  "grad_clip": null,
  "value_loss_weight": 2.0,
  "buffer_size": 200000,
  "l2_reg": 0.0001,
  "eval_freq": 50,
  "save_freq": 50,
  "eval_games": 20,
  "channels": 64,
  "res_blocks": 5,
  "value_fc_hidden": 64,
  "stop_iter": 200
}
──────────────────────────────────────────────────────────────────────
Device : cuda
Params : 390,490  (5 res-blocks, 64 ch, value-fc 64)
torch.compile : enabled
──────────────────────────────────────────────────────────────────────
  Training for 200/500 iterations  |  games/iter = 50  |  initial sims/move = 200  |  sequential
──────────────────────────────────────────────────────────────────────
Iter  40/500 | gameLen= 11.4 | pl=3.0695  vl=0.3023 | buf=200000 | lr=2.00e-03 | sims=200 | 416s
Iter  41/500 | gameLen= 11.1 | pl=3.0658  vl=0.3051 | buf=200000 | lr=2.00e-03 | sims=200 | 425s
Iter  42/500 | gameLen=  9.9 | pl=3.0625  vl=0.3065 | buf=200000 | lr=2.00e-03 | sims=200 | 435s
Iter  43/500 | gameLen= 11.1 | pl=3.0526  vl=0.3051 | buf=200000 | lr=2.00e-03 | sims=200 | 445s
Iter  44/500 | gameLen= 11.4 | pl=3.0452  vl=0.3069 | buf=200000 | lr=2.00e-03 | sims=200 | 455s
Iter  45/500 | gameLen=  9.5 | pl=3.0393  vl=0.3056 | buf=200000 | lr=2.00e-03 | sims=200 | 464s
Iter  46/500 | gameLen=  9.5 | pl=3.0336  vl=0.3103 | buf=200000 | lr=2.00e-03 | sims=200 | 473s
Iter  47/500 | gameLen= 11.3 | pl=3.0196  vl=0.3087 | buf=200000 | lr=2.00e-03 | sims=200 | 483s
Iter  48/500 | gameLen= 10.7 | pl=3.0128  vl=0.3167 | buf=200000 | lr=2.00e-03 | sims=200 | 492s
Iter  49/500 | gameLen= 10.7 | pl=2.9995  vl=0.3158 | buf=200000 | lr=2.00e-03 | sims=200 | 501s
Iter  50/500 | gameLen=  9.1 | pl=2.9968  vl=0.3161 | buf=200000 | lr=2.00e-03 | sims=200 | 511s
  [eval]  vs random=1.00   vs heuristic=0.00
  [ckpt]  saved checkpoint_0050.pt
Iter  51/500 | gameLen= 10.7 | pl=2.9752  vl=0.3178 | buf=200000 | lr=2.00e-03 | sims=200 | 521s
Iter  52/500 | gameLen= 10.0 | pl=2.9663  vl=0.3164 | buf=200000 | lr=2.00e-03 | sims=200 | 531s
Iter  53/500 | gameLen=  9.7 | pl=2.9531  vl=0.3228 | buf=200000 | lr=2.00e-03 | sims=200 | 540s
Iter  54/500 | gameLen=  9.6 | pl=2.9422  vl=0.3181 | buf=200000 | lr=2.00e-03 | sims=200 | 549s
Iter  55/500 | gameLen= 10.5 | pl=2.9231  vl=0.3272 | buf=200000 | lr=2.00e-03 | sims=200 | 559s
Iter  56/500 | gameLen=  9.0 | pl=2.9071  vl=0.3187 | buf=200000 | lr=2.00e-03 | sims=200 | 568s
Iter  57/500 | gameLen=  9.7 | pl=2.8950  vl=0.3234 | buf=200000 | lr=2.00e-03 | sims=200 | 578s
Iter  58/500 | gameLen=  9.7 | pl=2.8934  vl=0.3242 | buf=200000 | lr=2.00e-03 | sims=200 | 587s
Iter  59/500 | gameLen= 11.8 | pl=2.8798  vl=0.3233 | buf=200000 | lr=2.00e-03 | sims=200 | 597s
Iter  60/500 | gameLen= 10.1 | pl=2.8602  vl=0.3249 | buf=200000 | lr=2.00e-03 | sims=200 | 607s
Iter  61/500 | gameLen= 10.4 | pl=2.8578  vl=0.3247 | buf=200000 | lr=2.00e-03 | sims=200 | 617s
Iter  62/500 | gameLen=  8.8 | pl=2.8452  vl=0.3243 | buf=200000 | lr=2.00e-03 | sims=200 | 626s
Iter  63/500 | gameLen= 10.6 | pl=2.8355  vl=0.3272 | buf=200000 | lr=2.00e-03 | sims=200 | 636s
Iter  64/500 | gameLen= 10.6 | pl=2.8221  vl=0.3246 | buf=200000 | lr=2.00e-03 | sims=200 | 645s
Iter  65/500 | gameLen= 10.0 | pl=2.8047  vl=0.3227 | buf=200000 | lr=2.00e-03 | sims=200 | 655s
Iter  66/500 | gameLen= 10.2 | pl=2.7964  vl=0.3268 | buf=200000 | lr=2.00e-03 | sims=200 | 665s
Iter  67/500 | gameLen= 11.2 | pl=2.7885  vl=0.3314 | buf=200000 | lr=2.00e-03 | sims=200 | 675s
Iter  68/500 | gameLen= 11.4 | pl=2.7740  vl=0.3340 | buf=200000 | lr=2.00e-03 | sims=200 | 685s
Iter  69/500 | gameLen=  9.8 | pl=2.7691  vl=0.3363 | buf=200000 | lr=2.00e-03 | sims=200 | 694s
Iter  70/500 | gameLen=  9.8 | pl=2.7584  vl=0.3298 | buf=200000 | lr=2.00e-03 | sims=200 | 704s
